domain,hyhg,hakno,bb,sbb,rank,mileage,major,double,enrolled_courses,graduation,first_enroll,credits_rate,previous_credits_rate,grade,enrolled,etc
H1,20161,ECO1103,02,00,3,18,N,N,6,N,Y,0.5000,1.0000,2,O, 
H1,20161,ECO1103,02,00,4,18,N,N,6,N,N,0.6269,1.0000,3,O, 
H1,20161,ECO1103,02,00,5,18,N,N,5,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO1103,02,00,6,18,N,N,4,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO1103,02,00,7,18,N,N,2,N,Y,0.2500,0.8750,2,O, 
H1,20161,ECO1103,02,00,8,15,N,N,6,N,Y,0.2296,0.8947,2,O, 
H1,20161,ECO1103,02,00,9,12,Y,Y,6,N,Y,0.3015,0.9444,2,O, 
H1,20161,ECO1103,02,00,10,12,Y,Y,6,N,Y,0.3015,0.8333,2,O, 
H1,20161,ECO1103,02,00,11,12,Y,Y,6,N,Y,0.2936,0.8888,2,O, 
H1,20161,ECO1103,02,00,12,12,Y,Y,5,N,Y,0.2777,1.0000,2,O, 
H1,20161,ECO1103,02,00,13,12,N,N,6,N,Y,0.8333,1.0000,4,O, 
H1,20161,ECO1103,02,00,14,11,Y,Y,5,N,Y,0.2777,0.9444,2,O, 
H1,20161,ECO1103,02,00,15,10,Y,Y,6,N,Y,0.3015,1.0000,2,O, 
H1,20161,ECO1103,02,00,16,10,N,N,6,N,Y,0.7063,1.0000,3,O, 
H1,20161,ECO1103,02,00,17,9,Y,Y,6,N,Y,0.3015,0.9444,2,O, 
H1,20161,ECO1103,02,00,18,9,Y,Y,6,N,Y,0.2976,1.0000,2,O, 
H1,20161,ECO1103,02,00,19,8,Y,Y,6,N,Y,0.3730,1.0000,2,O, 
H1,20161,ECO1103,02,00,20,6,Y,Y,6,N,Y,0.5952,0.8888,3,O, 
H1,20161,ECO1103,02,00,21,5,Y,Y,5,N,Y,0.2380,0.8888,2,O, 
H1,20161,ECO1103,02,00,22,3,Y,Y,6,N,Y,0.2301,0.7777,2,O, 
H1,20161,ECO1103,02,00,23,2,Y,Y,6,N,N,0.6666,0.8333,3,O, 
H1,20161,ECO1103,02,00,24,2,N,N,6,N,Y,0.2777,0.9444,2,O, 
H1,20161,ECO1103,02,00,25,2,N,N,5,N,Y,0.3015,0.7777,2,O, 
H1,20161,ECO1103,02,00,26,1,Y,Y,6,N,N,0.7936,0.8333,4,O, 
H1,20161,ECO1103,02,00,27,1,N,N,6,N,Y,0.8492,1.0000,4,O, 
H1,20161,ECO1103,02,00,28,1,N,N,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.2777,0.9444,2,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.2539,0.7777,2,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.2539,0.8888,2,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.3253,1.0000,2,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.2777,0.9444,2,O,* 
H1,20161,ECO1103,02,00,0,12,N,N,5,N,Y,0.3492,0.9444,2,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.5476,0.8333,3,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.3095,0.8888,2,O,* 
H1,20161,ECO1103,02,00,0,12,Y,Y,6,N,Y,0.3888,0.7222,2,O,* 
H1,20161,ECO1103,03,00,1,18,Y,Y,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,ECO1103,03,00,2,18,N,N,6,N,Y,0.2777,0.8947,2,O, 
H1,20161,ECO1103,03,00,3,18,N,N,5,N,Y,0.3730,1.0000,2,O, 
H1,20161,ECO1103,03,00,4,18,N,N,5,N,N,0.9603,0.8333,4,O, 
H1,20161,ECO1103,03,00,5,12,N,N,4,N,Y,0.5535,1.0000,3,O, 
H1,20161,ECO1103,03,00,6,11,N,N,6,N,Y,0.3333,1.0000,2,O, 
H1,20161,ECO1103,03,00,7,11,N,N,6,N,Y,0.2142,0.7222,2,O, 
H1,20161,ECO1103,04,00,1,18,Y,Y,6,N,Y,0.2857,0.8333,2,O, 
H1,20161,ECO1103,04,00,2,18,Y,Y,6,N,Y,0.2380,0.8055,2,O, 
H1,20161,ECO1103,04,00,3,18,N,N,6,N,Y,0.2888,1.0000,2,O, 
H1,20161,ECO1103,04,00,4,18,N,N,3,N,N,0.9603,1.0000,4,O, 
H1,20161,ECO1103,04,00,5,15,N,N,5,N,Y,0.7500,1.0000,4,O, 
H1,20161,ECO1103,04,00,6,13,N,N,6,N,Y,0.2500,0.6111,2,O, 
H1,20161,ECO1103,04,00,7,10,N,N,6,N,Y,0.8095,1.0000,4,O, 
H1,20161,ECO1103,04,00,8,5,N,N,6,N,Y,0.2666,0.8421,2,O, 
H1,20161,ECO1103,04,00,9,1,Y,Y,5,N,Y,0.2222,0.6666,2,O, 
H1,20161,ECO1103,04,00,10,1,N,N,6,N,Y,0.2539,0.7777,2,O, 
H1,20161,ECO1103,05,00,1,18,N,N,6,N,Y,0.6142,1.0000,3,O, 
H1,20161,ECO1103,05,00,2,3,N,N,6,N,Y,0.2619,0.8611,2,O, 
H1,20161,ECO1103,05,00,3,1,N,N,6,N,Y,0.6190,1.0000,3,O, 
H1,20161,ECO1103,05,00,4,1,N,N,6,N,Y,0.2698,1.0000,2,O, 
H1,20161,ECO1103,06,00,1,18,Y,N,6,N,Y,0.5333,0.9473,3,O, 
H1,20161,ECO1103,06,00,2,18,Y,N,6,N,Y,0.3968,1.0000,2,O, 
H1,20161,ECO1103,06,00,3,18,Y,Y,6,N,Y,0.3809,0.6666,2,O, 
H1,20161,ECO1103,06,00,4,18,Y,Y,6,N,Y,0.3253,1.0000,2,O, 
H1,20161,ECO1103,06,00,5,18,Y,Y,6,N,Y,0.3253,1.0000,2,O, 
H1,20161,ECO1103,06,00,6,18,Y,Y,6,N,Y,0.3095,1.0000,2,O, 
H1,20161,ECO1103,06,00,7,18,Y,Y,6,N,Y,0.2936,1.0000,2,O, 
H1,20161,ECO1103,06,00,8,18,Y,Y,6,N,Y,0.2936,1.0000,2,O, 
H1,20161,ECO1103,06,00,9,18,Y,Y,6,N,Y,0.2777,0.8888,2,O, 
H1,20161,ECO1103,06,00,10,18,Y,Y,6,N,Y,0.2539,0.9444,2,O, 
H1,20161,ECO1103,06,00,11,18,Y,Y,6,N,Y,0.2380,0.8888,2,O, 
H1,20161,ECO1103,06,00,12,18,Y,Y,6,N,N,0.8015,1.0000,4,O, 
H1,20161,ECO1103,06,00,13,18,Y,Y,6,N,N,0.3174,0.8333,2,O, 
H1,20161,ECO1103,06,00,14,18,Y,Y,6,N,N,0.2857,1.0000,2,O, 
H1,20161,ECO1103,06,00,15,18,Y,Y,5,N,Y,0.3333,1.0000,2,O, 
H1,20161,ECO1103,06,00,16,18,Y,Y,5,N,Y,0.2976,1.0000,2,O, 
H1,20161,ECO1103,06,00,17,18,N,N,6,N,Y,0.9523,0.8888,4,O, 
H1,20161,ECO1103,06,00,18,18,N,N,6,N,Y,0.8968,1.0000,4,O, 
H1,20161,ECO1103,06,00,19,18,N,N,6,N,Y,0.8444,0.6842,4,O, 
H1,20161,ECO1103,06,00,20,18,N,N,6,N,Y,0.6571,1.0000,3,O, 
H1,20161,ECO1103,06,00,21,18,N,N,6,N,Y,0.6269,0.9444,3,O, 
H1,20161,ECO1103,06,00,22,18,N,N,6,N,Y,0.5873,0.9444,3,O, 
H1,20161,ECO1103,06,00,23,18,N,N,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,ECO1103,06,00,24,18,N,N,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,ECO1103,06,00,25,18,N,N,6,N,Y,0.5555,1.0000,3,O, 
H1,20161,ECO1103,06,00,26,18,N,N,6,N,Y,0.5407,0.7894,3,O, 
H1,20161,ECO1103,06,00,27,18,N,N,6,N,Y,0.5396,0.8888,3,O, 
H1,20161,ECO1103,06,00,28,18,N,N,6,N,Y,0.5218,0.8333,3,O, 
H1,20161,ECO1103,06,00,29,18,N,N,6,N,Y,0.4928,1.0000,3,O, 
H1,20161,ECO1103,06,00,30,18,N,N,6,N,Y,0.4666,0.9473,3,O, 
H1,20161,ECO1103,06,00,31,18,N,N,6,N,Y,0.3571,0.8333,2,O, 
H1,20161,ECO1103,06,00,32,18,N,N,6,N,Y,0.3095,1.0000,2,O, 
H1,20161,ECO1103,06,00,33,18,N,N,6,N,Y,0.3095,0.8888,2,O, 
H1,20161,ECO1103,06,00,34,18,N,N,6,N,Y,0.3015,0.9444,2,O, 
H1,20161,ECO1103,06,00,35,18,N,N,6,N,Y,0.3000,0.9736,2,O, 
H1,20161,ECO1103,06,00,36,18,N,N,6,N,Y,0.2888,0.9473,2,O, 
H1,20161,ECO1103,06,00,37,18,N,N,6,N,Y,0.2888,0.7894,2,O, 
H1,20161,ECO1103,06,00,38,18,N,N,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,06,00,39,18,N,N,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,06,00,40,18,N,N,6,N,Y,0.2814,0.9473,2,O, 
H1,20161,ECO1103,06,00,41,18,N,N,6,N,Y,0.2777,1.0000,2,O, 
H1,20161,ECO1103,06,00,42,18,N,N,6,N,Y,0.2777,0.8888,2,O, 
H1,20161,ECO1103,06,00,43,18,N,N,6,N,Y,0.2666,1.0000,2,O, 
H1,20161,ECO1103,06,00,44,18,N,N,6,N,Y,0.2460,0.8888,2,O, 
H1,20161,ECO1103,06,00,45,18,N,N,6,N,Y,0.2444,1.0000,2,O, 
H1,20161,ECO1103,06,00,46,18,N,N,6,N,N,0.4592,0.9473,3,O, 
H1,20161,ECO1103,06,00,47,18,N,N,6,N,N,0.2698,0.8888,2,O, 
H1,20161,ECO1103,06,00,48,18,N,N,5,N,Y,0.5793,0.6666,3,X, 
H1,20161,ECO1103,06,00,49,18,N,N,5,N,Y,0.2777,1.0000,2,X, 
H1,20161,ECO1103,06,00,50,18,N,N,5,N,Y,0.2370,0.6578,2,X, 
H1,20161,ECO1103,06,00,51,18,N,N,4,N,Y,0.2962,1.0000,2,X, 
H1,20161,ECO1103,06,00,52,18,N,N,4,N,N,0.8074,0.9473,4,X, 
H1,20161,ECO1103,06,00,53,18,N,N,4,N,N,0.3925,0.8947,3,X, 
H1,20161,ECO1103,06,00,54,18,N,N,2,Y,Y,0.9523,1.0000,4,X, 
H1,20161,ECO1103,06,00,55,17,N,N,6,N,Y,0.2619,0.8888,2,X, 
H1,20161,ECO1103,06,00,56,16,Y,N,6,N,Y,0.7063,0.6666,3,X, 
H1,20161,ECO1103,06,00,57,16,Y,Y,6,N,Y,0.2857,0.9444,2,O, 
H1,20161,ECO1103,06,00,58,16,N,N,6,N,Y,0.8095,1.0000,4,X, 
H1,20161,ECO1103,06,00,59,16,N,N,6,N,Y,0.5259,0.7894,3,X, 
H1,20161,ECO1103,06,00,60,16,N,N,6,N,Y,0.4523,1.0000,2,X, 
H1,20161,ECO1103,06,00,61,15,Y,Y,6,N,Y,0.3650,1.0000,2,O, 
H1,20161,ECO1103,06,00,62,15,Y,Y,6,N,N,0.3809,0.9444,2,O, 
H1,20161,ECO1103,06,00,63,15,Y,Y,6,N,N,0.2619,0.8888,2,O, 
H1,20161,ECO1103,06,00,64,15,N,N,6,N,Y,0.2777,0.9444,2,X, 
H1,20161,ECO1103,06,00,65,14,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO1103,06,00,66,14,Y,Y,6,N,Y,0.2777,0.9444,2,O, 
H1,20161,ECO1103,06,00,67,14,N,N,6,N,Y,0.4841,1.0000,3,X, 
H1,20161,ECO1103,06,00,68,14,N,N,6,N,Y,0.2888,1.0000,2,X, 
H1,20161,ECO1103,06,00,69,13,N,N,6,N,Y,0.2444,0.8421,2,X, 
H1,20161,ECO1103,06,00,70,13,N,N,5,N,Y,0.4841,1.0000,3,X, 
H1,20161,ECO1103,06,00,71,12,Y,N,6,N,Y,0.5238,0.9444,3,X, 
H1,20161,ECO1103,06,00,72,12,Y,Y,6,N,Y,0.2539,0.8888,2,O, 
H1,20161,ECO1103,06,00,73,12,Y,Y,6,N,N,0.2698,0.7777,2,O, 
H1,20161,ECO1103,06,00,74,11,N,N,6,N,Y,0.3333,1.0000,2,X, 
H1,20161,ECO1103,06,00,75,10,Y,Y,6,N,Y,0.2857,0.8888,2,O, 
H1,20161,ECO1103,06,00,76,10,N,N,6,N,Y,0.5952,1.0000,3,X, 
H1,20161,ECO1103,06,00,77,10,N,N,6,N,Y,0.5714,1.0000,3,X, 
H1,20161,ECO1103,06,00,78,10,N,N,6,N,Y,0.5000,0.8750,3,X, 
H1,20161,ECO1103,06,00,79,10,N,N,6,N,Y,0.3015,1.0000,2,X, 
H1,20161,ECO1103,06,00,80,7,Y,N,6,N,Y,0.6428,1.0000,3,X, 
H1,20161,ECO1103,06,00,81,7,N,N,6,N,Y,0.4365,0.9444,3,X, 
H1,20161,ECO1103,06,00,82,7,N,N,6,N,Y,0.2888,1.0000,2,X, 
H1,20161,ECO1103,06,00,83,7,N,N,6,N,N,0.5317,1.0000,3,X, 
H1,20161,ECO1103,06,00,84,5,Y,Y,6,N,Y,0.1349,0.3888,2,O, 
H1,20161,ECO1103,06,00,85,4,N,N,6,N,Y,0.6170,1.0000,3,X, 
H1,20161,ECO1103,06,00,86,2,N,N,6,N,Y,0.5158,0.8888,3,X, 
H1,20161,ECO1103,06,00,87,2,N,N,6,N,Y,0.3492,0.7222,2,X, 
H1,20161,ECO1103,06,00,88,1,Y,Y,6,N,Y,0.2579,0.7222,2,X, 
H1,20161,ECO1103,06,00,89,1,N,N,6,N,Y,1.0000,0.9473,4,X, 
H1,20161,ECO1103,06,00,90,1,N,N,6,N,Y,0.8551,1.0000,4,X, 
H1,20161,ECO1103,06,00,91,1,N,N,6,N,Y,0.3055,0.8888,2,X, 
H1,20161,ECO1103,07,00,1,18,Y,N,6,N,Y,0.6148,0.7894,3,O, 
H1,20161,ECO1103,07,00,2,18,Y,Y,6,N,Y,0.2777,1.0000,2,O, 
H1,20161,ECO1103,07,00,3,18,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,ECO1103,07,00,4,18,Y,Y,6,N,Y,0.2460,0.7777,2,O, 
H1,20161,ECO1103,07,00,5,18,Y,Y,6,N,Y,0.2301,0.7777,2,O, 
H1,20161,ECO1103,07,00,6,18,Y,Y,5,N,Y,0.2777,1.0000,2,O, 
H1,20161,ECO1103,07,00,7,18,Y,Y,5,N,Y,0.2579,0.8611,2,O, 
H1,20161,ECO1103,07,00,8,18,Y,Y,5,N,N,0.5555,0.9444,3,O, 
H1,20161,ECO1103,07,00,9,18,N,N,6,N,Y,0.8253,0.9444,4,O, 
H1,20161,ECO1103,07,00,10,18,N,N,6,N,Y,0.7936,1.0000,4,O, 
H1,20161,ECO1103,07,00,11,18,N,N,6,N,Y,0.6740,0.9473,4,O, 
H1,20161,ECO1103,07,00,12,18,N,N,6,N,Y,0.6074,0.7894,3,O, 
H1,20161,ECO1103,07,00,13,18,N,N,6,N,Y,0.6074,0.7894,3,O, 
H1,20161,ECO1103,07,00,14,18,N,N,6,N,Y,0.5952,1.0000,3,O, 
H1,20161,ECO1103,07,00,15,18,N,N,6,N,Y,0.5629,0.9473,3,O, 
H1,20161,ECO1103,07,00,16,18,N,N,6,N,Y,0.5079,1.0000,3,O, 
H1,20161,ECO1103,07,00,17,18,N,N,6,N,Y,0.4592,1.0000,3,O, 
H1,20161,ECO1103,07,00,18,18,N,N,6,N,Y,0.4518,0.8947,3,O, 
H1,20161,ECO1103,07,00,19,18,N,N,6,N,Y,0.3785,1.0000,2,O, 
H1,20161,ECO1103,07,00,20,18,N,N,6,N,Y,0.3095,1.0000,2,O, 
H1,20161,ECO1103,07,00,21,18,N,N,6,N,Y,0.3095,0.9444,2,O, 
H1,20161,ECO1103,07,00,22,18,N,N,6,N,Y,0.3015,1.0000,2,O, 
H1,20161,ECO1103,07,00,23,18,N,N,6,N,Y,0.2888,1.0000,2,O, 
H1,20161,ECO1103,07,00,24,18,N,N,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,07,00,25,18,N,N,6,N,Y,0.2817,0.8611,2,O, 
H1,20161,ECO1103,07,00,26,18,N,N,6,N,Y,0.2777,0.8333,2,O, 
H1,20161,ECO1103,07,00,27,18,N,N,6,N,Y,0.2629,0.8157,2,O, 
H1,20161,ECO1103,07,00,28,18,N,N,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,ECO1103,07,00,29,18,N,N,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,ECO1103,07,00,30,18,N,N,6,N,Y,0.2592,0.9473,2,O, 
H1,20161,ECO1103,07,00,31,18,N,N,6,N,N,0.8015,1.0000,4,O, 
H1,20161,ECO1103,07,00,32,18,N,N,6,N,N,0.7185,0.9473,3,O, 
H1,20161,ECO1103,07,00,33,18,N,N,6,N,N,0.5000,1.0000,3,O, 
H1,20161,ECO1103,07,00,34,18,N,N,6,N,N,0.4365,0.8333,2,O, 
H1,20161,ECO1103,07,00,35,18,N,N,5,N,Y,0.4740,0.9473,3,O, 
H1,20161,ECO1103,07,00,36,18,N,N,5,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,07,00,37,18,N,N,5,N,Y,0.2698,0.6944,2,O, 
H1,20161,ECO1103,07,00,38,18,N,N,5,N,Y,0.2619,0.7222,2,O, 
H1,20161,ECO1103,07,00,39,18,N,N,4,Y,N,1.0000,0.1052,4,O, 
H1,20161,ECO1103,07,00,40,18,N,N,2,Y,N,1.0000,0.7894,4,O, 
H1,20161,ECO1103,07,00,41,18,N,N,1,N,N,1.0000,0.6315,4,X, 
H1,20161,ECO1103,07,00,42,16,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO1103,07,00,43,16,N,N,6,N,Y,0.2857,0.8333,2,X, 
H1,20161,ECO1103,07,00,44,16,N,N,5,N,Y,0.2500,0.8750,2,X, 
H1,20161,ECO1103,07,00,45,15,Y,Y,6,N,N,0.4761,0.6666,3,O, 
H1,20161,ECO1103,07,00,46,15,N,N,6,N,Y,0.2777,0.8888,2,X, 
H1,20161,ECO1103,07,00,47,15,N,N,5,N,Y,0.5396,1.0000,3,X, 
H1,20161,ECO1103,07,00,48,14,N,N,6,N,Y,0.8015,0.8333,4,X, 
H1,20161,ECO1103,07,00,49,14,N,N,5,N,Y,0.7222,1.0000,3,X, 
H1,20161,ECO1103,07,00,50,13,Y,Y,6,N,N,0.2777,0.6666,3,O, 
H1,20161,ECO1103,07,00,51,13,N,N,6,N,Y,0.5238,0.8333,3,X, 
H1,20161,ECO1103,07,00,52,12,Y,N,6,N,Y,0.4920,0.8333,3,X, 
H1,20161,ECO1103,07,00,53,12,Y,Y,6,N,Y,0.3015,1.0000,2,O, 
H1,20161,ECO1103,07,00,54,12,Y,Y,6,N,N,0.2539,0.5000,3,O, 
H1,20161,ECO1103,07,00,55,12,Y,Y,5,N,Y,0.2857,0.9444,2,O, 
H1,20161,ECO1103,07,00,56,12,N,N,6,N,Y,0.7698,0.8333,4,X, 
H1,20161,ECO1103,07,00,57,12,N,N,6,N,Y,0.5476,1.0000,3,X, 
H1,20161,ECO1103,07,00,58,10,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,ECO1103,07,00,59,10,Y,N,6,N,Y,0.3851,0.9473,2,X, 
H1,20161,ECO1103,07,00,60,10,Y,N,6,N,N,0.5476,0.8333,3,X, 
H1,20161,ECO1103,07,00,61,10,Y,Y,5,N,Y,0.3095,1.0000,2,O, 
H1,20161,ECO1103,07,00,62,10,N,N,6,N,N,0.8095,1.0000,4,X, 
H1,20161,ECO1103,07,00,63,5,Y,Y,6,N,N,0.4841,1.0000,3,X, 
H1,20161,ECO1103,07,00,64,5,N,N,6,N,Y,0.2380,0.7777,2,X, 
H1,20161,ECO1103,07,00,65,2,N,N,6,N,Y,0.3888,0.8333,2,X, 
H1,20161,ECO1103,07,00,66,2,N,N,6,N,N,0.8253,0.6666,4,X, 
H1,20161,ECO1103,07,00,67,1,Y,N,6,N,N,0.8015,0.6666,4,X, 
H1,20161,ECO1103,07,00,68,1,N,N,6,N,Y,0.7222,0.8333,3,X, 
H1,20161,ECO1103,07,00,69,1,N,N,6,N,Y,0.5952,0.9444,3,X, 
H1,20161,ECO1103,07,00,70,1,N,N,6,N,Y,0.5634,0.9444,3,X, 
H1,20161,ECO1103,07,00,71,1,N,N,6,N,Y,0.3015,1.0000,2,X, 
H1,20161,ECO1103,07,00,72,1,N,N,6,N,Y,0.2666,1.0000,2,X, 
H1,20161,ECO1103,08,00,1,18,Y,N,6,N,Y,0.5476,1.0000,3,O, 
H1,20161,ECO1103,08,00,2,18,Y,N,6,N,Y,0.5259,0.7894,3,O, 
H1,20161,ECO1103,08,00,3,18,Y,N,6,N,Y,0.5238,1.0000,3,O, 
H1,20161,ECO1103,08,00,4,18,Y,N,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,ECO1103,08,00,5,18,Y,N,6,N,Y,0.4814,1.0000,3,O, 
H1,20161,ECO1103,08,00,6,18,Y,N,6,N,Y,0.4000,0.6842,2,O, 
H1,20161,ECO1103,08,00,7,18,Y,N,6,N,Y,0.3925,1.0000,2,O, 
H1,20161,ECO1103,08,00,8,18,Y,Y,6,N,Y,0.3095,1.0000,2,O, 
H1,20161,ECO1103,08,00,9,18,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,08,00,10,18,Y,Y,6,N,Y,0.2698,0.8888,2,O, 
H1,20161,ECO1103,08,00,11,18,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,ECO1103,08,00,12,18,Y,Y,6,N,Y,0.2341,0.7222,2,O, 
H1,20161,ECO1103,08,00,13,18,Y,N,6,N,N,0.7460,1.0000,3,O, 
H1,20161,ECO1103,08,00,14,18,Y,Y,6,N,N,0.6349,0.6666,3,O, 
H1,20161,ECO1103,08,00,15,18,Y,Y,6,N,N,0.3333,1.0000,2,O, 
H1,20161,ECO1103,08,00,16,18,Y,Y,6,N,N,0.2936,1.0000,2,O, 
H1,20161,ECO1103,08,00,17,18,Y,Y,6,N,N,0.2857,1.0000,2,O, 
H1,20161,ECO1103,08,00,18,18,Y,Y,6,N,N,0.2857,0.8888,2,O, 
H1,20161,ECO1103,08,00,19,18,Y,Y,6,N,N,0.2460,0.9444,2,O, 
H1,20161,ECO1103,08,00,20,18,Y,Y,5,N,Y,0.2619,0.8888,2,O, 
H1,20161,ECO1103,08,00,21,18,Y,Y,5,N,Y,0.2579,0.8888,2,O, 
H1,20161,ECO1103,08,00,22,18,Y,N,4,N,Y,0.6269,0.8333,3,O, 
H1,20161,ECO1103,08,00,23,18,Y,Y,1,N,N,1.0000,1.0000,4,O, 
H1,20161,ECO1103,08,00,24,18,N,N,6,Y,Y,0.8592,0.9473,4,O, 
H1,20161,ECO1103,08,00,25,18,N,N,6,N,Y,0.6370,1.0000,3,O, 
H1,20161,ECO1103,08,00,26,18,N,N,6,N,Y,0.6296,0.7894,3,O, 
H1,20161,ECO1103,08,00,27,18,N,N,6,N,Y,0.6111,0.6666,3,O, 
H1,20161,ECO1103,08,00,28,18,N,N,6,N,Y,0.5952,0.6666,3,O, 
H1,20161,ECO1103,08,00,29,18,N,N,6,N,Y,0.5407,0.7894,3,O, 
H1,20161,ECO1103,08,00,30,18,N,N,6,N,Y,0.5111,1.0000,3,O, 
H1,20161,ECO1103,08,00,31,18,N,N,6,N,Y,0.5079,1.0000,3,O, 
H1,20161,ECO1103,08,00,32,18,N,N,6,N,Y,0.5000,0.7894,3,O, 
H1,20161,ECO1103,08,00,33,18,N,N,6,N,Y,0.4841,1.0000,3,O, 
H1,20161,ECO1103,08,00,34,18,N,N,6,N,Y,0.3333,1.0000,2,O, 
H1,20161,ECO1103,08,00,35,18,N,N,6,N,Y,0.3015,1.0000,2,O, 
H1,20161,ECO1103,08,00,36,18,N,N,6,N,Y,0.2962,0.8947,2,O, 
H1,20161,ECO1103,08,00,37,18,N,N,6,N,Y,0.2925,0.8684,2,O, 
H1,20161,ECO1103,08,00,38,18,N,N,6,N,Y,0.2888,1.0000,2,O, 
H1,20161,ECO1103,08,00,39,18,N,N,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,08,00,40,18,N,N,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,ECO1103,08,00,41,18,N,N,6,N,Y,0.2750,1.0000,2,O, 
H1,20161,ECO1103,08,00,42,18,N,N,6,N,Y,0.2666,1.0000,2,O, 
H1,20161,ECO1103,08,00,43,18,N,N,6,N,Y,0.2619,1.0000,2,O, 
H1,20161,ECO1103,08,00,44,18,N,N,6,N,Y,0.2592,0.9473,2,O, 
H1,20161,ECO1103,08,00,45,18,N,N,6,N,Y,0.2571,1.0000,2,O, 
H1,20161,ECO1103,08,00,46,18,N,N,5,N,Y,0.8412,0.8888,4,O, 
H1,20161,ECO1103,08,00,47,18,N,N,5,N,Y,0.8148,0.8947,4,O, 
H1,20161,ECO1103,08,00,48,18,N,N,5,N,Y,0.6111,0.8333,3,X, 
H1,20161,ECO1103,08,00,49,18,N,N,5,N,Y,0.5476,1.0000,3,X, 
H1,20161,ECO1103,08,00,50,18,N,N,5,N,Y,0.2936,0.9444,2,X, 
H1,20161,ECO1103,08,00,51,18,N,N,5,N,Y,0.2888,1.0000,2,X, 
H1,20161,ECO1103,08,00,52,18,N,N,4,N,Y,0.5317,0.9444,3,X, 
H1,20161,ECO1103,08,00,53,18,N,N,4,N,Y,0.5317,0.8333,3,X, 
H1,20161,ECO1103,08,00,54,18,N,N,3,Y,Y,1.0000,0.6111,4,X, 
H1,20161,ECO1103,08,00,55,18,N,N,2,N,Y,0.9111,0.6315,4,X, 
H1,20161,ECO1103,08,00,56,17,N,N,6,N,Y,0.7936,0.9444,4,X, 
H1,20161,ECO1103,08,00,57,16,N,N,6,N,Y,0.8492,0.8333,4,X, 
H1,20161,ECO1103,08,00,58,16,N,N,6,N,Y,0.3412,1.0000,2,X, 
H1,20161,ECO1103,08,00,59,16,N,N,5,N,Y,0.5317,0.8888,3,X, 
H1,20161,ECO1103,08,00,60,15,Y,Y,6,N,Y,0.2777,0.9444,2,O, 
H1,20161,ECO1103,08,00,61,15,N,N,6,N,Y,0.8250,0.9473,4,X, 
H1,20161,ECO1103,08,00,62,15,N,N,6,N,Y,0.5851,0.6315,3,X, 
H1,20161,ECO1103,08,00,63,15,N,N,6,N,Y,0.5238,1.0000,3,X, 
H1,20161,ECO1103,08,00,64,15,N,N,6,N,Y,0.4142,0.7894,3,X, 
H1,20161,ECO1103,08,00,65,15,N,N,4,N,Y,0.3000,0.9473,2,X, 
H1,20161,ECO1103,08,00,66,14,N,N,6,N,Y,0.6518,0.9473,4,X, 
H1,20161,ECO1103,08,00,67,14,N,N,6,N,Y,0.5000,0.8333,3,X, 
H1,20161,ECO1103,08,00,68,14,N,N,6,N,Y,0.2936,0.9444,2,X, 
H1,20161,ECO1103,08,00,69,13,Y,N,6,N,Y,0.4126,1.0000,2,X, 
H1,20161,ECO1103,08,00,70,13,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,ECO1103,08,00,71,13,Y,Y,5,N,Y,0.3174,0.9444,2,O, 
H1,20161,ECO1103,08,00,72,13,N,N,6,N,Y,0.4920,0.8333,3,X, 
H1,20161,ECO1103,08,00,73,13,N,N,6,N,Y,0.2698,0.9444,2,X, 
